"id","tekra_id","tekra_slug","asbis_id","asbis_code","external_id","name_en","name_bg","slug","category_path","show_flag","sort_order","parent_id","platform","is_promo_active","created_at","updated_at","created_by","last_modified_by","alias_of_id"
868,,,,,,SSD Server Optane,SSD сървърен Optane,ssd-server-optane-asbis,optane/ssd-server-optane-asbis,false,0,523,ASBIS,false,2026-08-06 12:12:46.575,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
870,,,,,,Robot Arm Grippers,Роботизирани манипулатори,robot-arm-grippers-asbis,robotic-solutions-asbis/robot-arm-grippers-asbis,false,0,869,ASBIS,false,2026-08-06 12:12:46.585,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
871,,,,,,Robotic Arms,Роботизирани ръце,robotic-arms-asbis,robotic-solutions-asbis/robotic-arms-asbis,false,0,869,ASBIS,false,2026-08-06 12:12:46.589,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
872,,,,,,Robot-Cleaner,Робот почистващ,robot-cleaner-asbis,robotic-solutions-asbis/robot-cleaner-asbis,false,0,869,ASBIS,false,2026-08-06 12:12:46.594,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
873,,,,,,Robot Kitchen,Кухненски робот,robot-kitchen-asbis,robotic-solutions-asbis/robot-kitchen-asbis,false,0,869,ASBIS,false,2026-08-06 12:12:46.599,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
874,,,,,,Robot for Deliveries,Робот за доставки,robot-for-deliveries-asbis,robotic-solutions-asbis/robot-for-deliveries-asbis,false,0,869,ASBIS,false,2026-08-06 12:12:46.603,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
789,,,,,,Networking - Cloud Keys & Gateways - Cloud Key Enterprise,Мрежово - Cloud Key Enterprise,networking-cloud-keys-gateways-cloud-key-enterprise-asbis,other/networking-cloud-keys-gateways-cloud-key-enterprise-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:43.613,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
802,,,,,,Gaming Racing Pedals,Гейминг педали за рейсинг,gaming-racing-pedals-asbis,other/gaming-racing-pedals-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:44.612,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
811,,,,,,Solar Panel,Слънчев панел,solar-panel-asbis,other/solar-panel-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.768,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
810,,,,,,Vacuum Cleaner Transformer,Прахосмукачка трансформер,vacuum-cleaner-transformer-asbis,other/vacuum-cleaner-transformer-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.390,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
825,,,,,,Acc - Vacuum sealer,Аксесоари за вакуумзатваряне,acc-vacuum-sealer-asbis,other/acc-vacuum-sealer-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.174,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
831,,,,,,Gaming Simracing Cockpit,Гейминг симрейсинг кокпит,gaming-simracing-cockpit-asbis,other/gaming-simracing-cockpit-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.223,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
842,,,,,,Security - Surveillance System Accessories,Аксесоари за системи за видеонаблюдение,security-surveillance-system-accessories-asbis,aksesoari/security-surveillance-system-accessories-asbis,false,0,298,ASBIS,false,2026-08-06 12:12:46.350,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
867,,,,,,Digital signage за вътрешна употреба,Digital signage за вътрешна употреба,digital-signage-za-vatreshna-upotreba-asbis,digital-signage-ids-asbis/digital-signage-za-vatreshna-upotreba-asbis,false,0,865,ASBIS,false,2026-08-06 12:12:46.570,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
548,,,,,,Networking - Access Control,Мрежово - Контрол на достъп,networking-access-control-asbis,other/networking-access-control-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.314,2026-08-06 11:58:55.314,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
551,,,,,,Multimedia - Speaker Wi-Fi,Мултимедия - Wi-Fi говорител,multimedia-speaker-wi-fi-asbis,other/multimedia-speaker-wi-fi-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.394,2026-08-06 11:58:55.394,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
554,,,,,,VC Headsets,Видеоконферентни слушалки,vc-headsets-asbis,other/vc-headsets-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.443,2026-08-06 11:58:55.443,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
558,,,,,,Gaming Racing Pedals,Гейминг педали за рейсинг,gaming-racing-pedals-asbis,other/gaming-racing-pedals-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.567,2026-08-06 11:58:55.567,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
560,,,,,,Gaming Racing Wheel,Гейминг волан за рейсинг,gaming-racing-wheel-asbis,other/gaming-racing-wheel-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.631,2026-08-06 11:58:55.631,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
563,,,,,,Gaming Wheel Base,Гейминг база за волан,gaming-wheel-base-asbis,other/gaming-wheel-base-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.711,2026-08-06 11:58:55.711,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
573,,,,,,Gaming Simracing Accessories,Гейминг симрейсинг аксесоари,gaming-simracing-accessories-asbis,other/gaming-simracing-accessories-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.825,2026-08-06 11:58:55.825,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
577,,,,,,Gaming Monitor,Гейминг монитор,gaming-monitor-asbis,other/gaming-monitor-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.877,2026-08-06 11:58:55.877,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
587,,,,,,Gaming Simracing Cockpit,Гейминг симрейсинг кокпит,gaming-simracing-cockpit-asbis,other/gaming-simracing-cockpit-asbis,false,0,,ASBIS,false,2026-08-06 11:58:56.006,2026-08-06 11:58:56.006,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
547,,,,,,Antenna,Антена,antenna-asbis,other/antenna-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.283,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
951,,,,,,Kids Watch,Детски часовник,kids-watch-asbis,smart-ustroystva/kids-watch-asbis,false,0,500,ASBIS,false,2026-08-06 12:30:04.206,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
954,,,,,,Digital signage за вътрешна употреба,Digital signage за вътрешна употреба,digital-signage-za-vatreshna-upotreba-asbis,digital-signage-ids-asbis/digital-signage-za-vatreshna-upotreba-asbis,false,0,952,ASBIS,false,2026-08-06 12:30:04.288,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
917,,,,,,Irrigators,Иригатори,irrigators-asbis,other-asbis/irrigators-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.471,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
921,,,,,,Security - Surveillance Kit,Сигурност - Комплект за видеонаблюдение,security-surveillance-kit-asbis,other-asbis/security-surveillance-kit-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.563,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
936,,,,,,Application ( Server ) License,Приложен лиценз (Сървърен),application-server-license-asbis,softuear/application-server-license-asbis,false,0,348,ASBIS,false,2026-08-06 12:30:03.943,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
961,,,,,,Robot for Deliveries,Робот за доставки,robot-for-deliveries-asbis,robotic-solutions-asbis/robot-for-deliveries-asbis,false,0,956,ASBIS,false,2026-08-06 12:30:04.372,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
760,,,,,,LED осветление,LED осветление,led-osvetlenie-asbis,led-osvetlenie/asbis,false,0,759,ASBIS,false,2026-08-06 11:58:57.668,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
762,,,,,,Смарт часовник,Смарт часовник,smart-chasovnik-asbis,smart-ustroystva/smart-chasovnik-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.678,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
763,,,,,,Смарт LED осветление,Смарт LED осветление,smart-led-osvetlenie-asbis,smart-ustroystva/smart-led-osvetlenie-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.683,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
764,,,,,,Смарт контакт,Смарт контакт,smart-kontakt-asbis,smart-ustroystva/smart-kontakt-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.687,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
765,,,,,,Външна смарт IP камера,Външна смарт IP камера,vanshna-smart-ip-kamera-asbis,smart-ustroystva/vanshna-smart-ip-kamera-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.694,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
766,,,,,,Смарт безжичен ключ,Смарт безжичен ключ,smart-bezzhichen-klyuch-asbis,smart-ustroystva/smart-bezzhichen-klyuch-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.702,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
767,,,,,,Вътрешна смарт IP камера,Вътрешна смарт IP камера,vatreshna-smart-ip-kamera-asbis,smart-ustroystva/vatreshna-smart-ip-kamera-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.708,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
768,,,,,,Смарт сензори за дома,Смарт сензори за дома,smart-senzori-za-doma-asbis,smart-ustroystva/smart-senzori-za-doma-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.714,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
769,,,,,,Смарт дистанционно у-ние,Смарт дистанционно у-ние,smart-distantsionno-u-nie-asbis,smart-ustroystva/smart-distantsionno-u-nie-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.719,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
770,,,,,,Смарт хъб,Смарт хъб,smart-hab-asbis,smart-ustroystva/smart-hab-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.726,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
771,,,,,,Смарт комплект,Смарт комплект,smart-komplekt-asbis,smart-ustroystva/smart-komplekt-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.731,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
772,,,,,,Смарт реле,Смарт реле,smart-rele-asbis,smart-ustroystva/smart-rele-asbis,false,0,500,ASBIS,false,2026-08-06 11:58:57.738,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
773,,,,,,SSD за сървъри,SSD за сървъри,ssd-za-sarvari-asbis,ssd/za-sarvari-asbis,false,0,513,ASBIS,false,2026-08-06 11:58:57.755,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
774,,,,,,Външен SSD,Външен SSD,vanshen-ssd-asbis,ssd/vanshen-ssd-asbis,false,0,513,ASBIS,false,2026-08-06 11:58:57.767,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
775,,,,,,SSD за настолен и мобилен компютър,SSD за настолен и мобилен компютър,ssd-za-nastolen-i-mobilen-kompyutar-asbis,ssd/za-nastolen-i-mobilen-kompyutar-asbis,false,0,513,ASBIS,false,2026-08-06 11:58:57.773,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
601,,,,,,Acc - Vacuum Cleaners,Аксесоари за прахосмукачки,acc-vacuum-cleaners-asbis,aksesoari/acc-vacuum-cleaners-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.159,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
606,,,,,,Acc - Dental care,Аксесоари за грижа за зъби,acc-dental-care-asbis,aksesoari/acc-dental-care-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.217,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
608,,,,,,Security - Surveillance System Accessories,Аксесоари за системи за видеонаблюдение,security-surveillance-system-accessories-asbis,aksesoari/security-surveillance-system-accessories-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.239,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
623,,,,,,Multimedia - Soundbar,Мултимедия - Саундбар,multimedia-soundbar-asbis,multimedien-harduer/multimedia-soundbar-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.394,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
624,,,,,,Multimedia - Subwoofer,Мултимедия - Субуфер,multimedia-subwoofer-asbis,multimedien-harduer/multimedia-subwoofer-asbis,false,0,325,ASBIS,false,2026-08-06 11:58:56.400,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
633,,,,,,Range Extender,Разширител на обхват,range-extender-asbis,mrezhovi-produkti/range-extender-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.490,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
635,,,,,,Networking - Хардуеър,Мрежов хардуер,networking-harduear-asbis,mrezhovi-produkti/networking-harduear-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.510,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
643,,,,,,Soft OEM. MS Server media CD,Софт OEM - MS Server медия CD,soft-oem-ms-server-media-cd-asbis,softuear/soft-oem-ms-server-media-cd-asbis,false,0,348,ASBIS,false,2026-08-06 11:58:56.572,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
651,,,,,,Application ( Server ) License,Приложен лиценз (Сървърен),application-server-license-asbis,softuear/application-server-license-asbis,false,0,348,ASBIS,false,2026-08-06 11:58:56.641,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
666,,,,,,PC all in one,Компютър всичко в едно,pc-all-in-one-asbis,nastolni-rs/pc-all-in-one-asbis,false,0,375,ASBIS,false,2026-08-06 11:58:56.781,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
699,,,,,,Memory Gaming Mobile,Памет гейминг мобилна,memory-gaming-mobile-asbis,pamet/memory-gaming-mobile-asbis,false,0,415,ASBIS,false,2026-08-06 11:58:57.082,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
724,,,,,,Gaming Mousepads,Гейминг подложки за мишка,gaming-mousepads-asbis,igri-i-multimediya/gaming-mousepads-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.324,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
725,,,,,,Gaming Desk,Гейминг бюро,gaming-desk-asbis,igri-i-multimediya/gaming-desk-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.334,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
727,,,,,,Gaming Microphone,Гейминг микрофон,gaming-microphone-asbis,igri-i-multimediya/gaming-microphone-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.364,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
730,,,,,,Drinkware,Съдове за напитки,drinkware-asbis,drebni-domakinski-uredi/drinkware-asbis,false,0,454,ASBIS,false,2026-08-06 11:58:57.395,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
731,,,,,,Cast Iron Cookware,Готварски съдове от чугун,cast-iron-cookware-asbis,drebni-domakinski-uredi/cast-iron-cookware-asbis,false,0,454,ASBIS,false,2026-08-06 11:58:57.416,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
732,,,,,,Food Storage Container,Контейнери за съхранение на храна,food-storage-container-asbis,drebni-domakinski-uredi/food-storage-container-asbis,false,0,454,ASBIS,false,2026-08-06 11:58:57.425,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
733,,,,,,Smart Hairdryer,Смарт сешоар,smart-hairdryer-asbis,drebni-domakinski-uredi/smart-hairdryer-asbis,false,0,454,ASBIS,false,2026-08-06 11:58:57.432,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
734,,,,,,Cast Aluminum Cookware,Готварски съдове от алуминий,cast-aluminum-cookware-asbis,drebni-domakinski-uredi/cast-aluminum-cookware-asbis,false,0,454,ASBIS,false,2026-08-06 11:58:57.440,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
739,,,,,,Hair Stylers,Стилери за коса,hair-stylers-asbis,drebni-domakinski-uredi/hair-stylers-asbis,false,0,454,ASBIS,false,2026-08-06 11:58:57.543,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
781,,,,,,SSD Server Optane,SSD сървърен Optane,ssd-server-optane-asbis,optane/ssd-server-optane-asbis,false,0,523,ASBIS,false,2026-08-06 11:58:57.812,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
783,,,,,,Robot Arm Grippers,Роботизирани манипулатори,robot-arm-grippers-asbis,robotic-solutions-asbis/robot-arm-grippers-asbis,false,0,782,ASBIS,false,2026-08-06 11:58:57.824,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
784,,,,,,Robotic Arms,Роботизирани ръце,robotic-arms-asbis,robotic-solutions-asbis/robotic-arms-asbis,false,0,782,ASBIS,false,2026-08-06 11:58:57.829,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
785,,,,,,Robot-Cleaner,Робот почистващ,robot-cleaner-asbis,robotic-solutions-asbis/robot-cleaner-asbis,false,0,782,ASBIS,false,2026-08-06 11:58:57.835,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
786,,,,,,Robot Kitchen,Кухненски робот,robot-kitchen,robotic-solutions-asbis/robot-kitchen,false,0,782,ASBIS,false,2026-08-06 11:58:57.848,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
787,,,,,,Robot for Deliveries,Робот за доставки,robot-for-deliveries-asbis,robotic-solutions-asbis/robot-for-deliveries-asbis,false,0,782,ASBIS,false,2026-08-06 11:58:57.856,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
677,,,,,,Телефони,Телефони,telefoni,telefoni,false,0,,ASBIS,false,2026-08-06 11:58:56.942,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
740,,,,,,Едра домакинска техника,Едра домакинска техника,edra-domakinska-tehnika,edra-domakinska-tehnika,false,0,,ASBIS,false,2026-08-06 11:58:57.549,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
744,,,,,,Таблети,Таблети,tableti,tableti,false,0,,ASBIS,false,2026-08-06 11:58:57.572,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
759,,,,,,LED осветление,LED осветление,led-osvetlenie,led-osvetlenie,false,0,,ASBIS,false,2026-08-06 11:58:57.664,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
701,,,,,,Принтери,Принтери,printeri,printeri,false,7,,ASBIS,false,2026-08-06 11:58:57.094,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
742,,,,,,Фото,Фото,foto,foto,false,14,,ASBIS,false,2026-08-06 11:58:57.561,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
865,,,,,,Digital signage IDS,Дигитална сигнализация IDS,digital-signage-ids-asbis,digital-signage-ids-asbis,false,26,,ASBIS,false,2026-08-06 12:12:46.560,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
952,,,,,,Digital signage IDS,Дигитална сигнализация IDS,digital-signage-ids-asbis,digital-signage-ids-asbis,false,26,,ASBIS,false,2026-08-06 12:30:04.241,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
778,,,,,,Digital signage IDS,Дигитална сигнализация IDS,digital-signage-ids-asbis,digital-signage-ids-asbis,false,26,,ASBIS,false,2026-08-06 11:58:57.793,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
869,,,,,,Robotic Solutions,Роботизирани решения,robotic-solutions-asbis,robotic-solutions-asbis,false,27,,ASBIS,false,2026-08-06 12:12:46.579,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
956,,,,,,Robotic Solutions,Роботизирани решения,robotic-solutions-asbis,robotic-solutions-asbis,false,27,,ASBIS,false,2026-08-06 12:30:04.321,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
782,,,,,,Robotic Solutions,Роботизирани решения,robotic-solutions-asbis,robotic-solutions-asbis,false,27,,ASBIS,false,2026-08-06 11:58:57.818,2026-08-06 12:37:18.489,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
